stress_axis,stress_level,method,seed,episodes,goal_success,recovery_success,irreversible_failure,damage,total_cost,safety_utility
trap,0.00,learned_failure_classifier,1,32,1.00000,1.00000,0.00000,0.00000,1.76064,0.85915
trap,0.00,learned_failure_classifier,2,32,1.00000,1.00000,0.00000,0.00000,1.77759,0.85779
trap,0.00,learned_failure_classifier,3,32,1.00000,1.00000,0.00000,0.00000,1.76424,0.85886
trap,0.00,learned_failure_classifier,4,32,1.00000,1.00000,0.00000,0.00000,1.75992,0.85921
trap,0.00,learned_failure_classifier,5,32,1.00000,1.00000,0.00000,0.00000,1.75097,0.85992
trap,0.00,learned_failure_classifier,6,32,1.00000,1.00000,0.00000,0.00000,1.72947,0.86164
trap,0.00,learned_failure_classifier,7,32,1.00000,1.00000,0.00000,0.00000,1.75010,0.85999
trap,0.00,learned_failure_classifier,8,32,1.00000,1.00000,0.00000,0.00000,1.73302,0.86136
trap,0.00,learned_failure_classifier,9,32,1.00000,1.00000,0.00000,0.00000,1.80540,0.85557
trap,0.00,learned_expected_utility,0,32,0.96875,1.00000,0.00000,0.00000,1.73991,0.81862
trap,0.00,learned_expected_utility,1,32,1.00000,1.00000,0.00000,0.00000,1.71209,0.86303
trap,0.00,learned_expected_utility,2,32,0.96875,1.00000,0.00000,0.00000,1.75760,0.81720
trap,0.00,learned_expected_utility,3,32,1.00000,1.00000,0.00000,0.00000,1.71362,0.86291
trap,0.00,learned_expected_utility,4,32,1.00000,1.00000,0.00000,0.00000,1.71300,0.86296
trap,0.00,learned_expected_utility,5,32,1.00000,1.00000,0.00000,0.00000,1.71386,0.86289
trap,0.00,learned_expected_utility,6,32,1.00000,1.00000,0.00000,0.00000,1.72037,0.86237
trap,0.00,learned_expected_utility,7,32,1.00000,1.00000,0.00000,0.00000,1.71753,0.86260
trap,0.00,learned_expected_utility,8,32,0.96875,0.00000,0.00000,0.00000,1.71676,0.83141
trap,0.00,learned_expected_utility,9,32,1.00000,1.00000,0.00000,0.00000,1.74258,0.86059
trap,0.00,cvar_recovery_planner,0,32,0.93750,1.00000,0.00000,0.00000,1.83921,0.76849
trap,0.00,cvar_recovery_planner,1,32,0.96875,1.00000,0.00000,0.00000,1.81227,0.81283
trap,0.00,cvar_recovery_planner,2,32,0.96875,1.00000,0.00000,0.00000,1.85128,0.80971
trap,0.00,cvar_recovery_planner,3,32,1.00000,1.00000,0.00000,0.00000,1.80024,0.85598
trap,0.00,cvar_recovery_planner,4,32,0.96875,1.00000,0.00000,0.00000,1.79833,0.81395
trap,0.00,cvar_recovery_planner,5,32,0.96875,1.00000,0.00000,0.00000,1.81502,0.81261
trap,0.00,cvar_recovery_planner,6,32,1.00000,1.00000,0.00000,0.00000,1.78740,0.85701
trap,0.00,cvar_recovery_planner,7,32,0.96875,1.00000,0.00000,0.00000,1.85047,0.80977
trap,0.00,cvar_recovery_planner,8,32,1.00000,1.00000,0.00000,0.00000,1.79600,0.85632
trap,0.00,cvar_recovery_planner,9,32,1.00000,1.00000,0.00000,0.00000,1.84596,0.85232
trap,0.00,recoverability_score_planner_v5,0,32,0.84375,1.00000,0.00000,0.00000,1.89412,0.63753
trap,0.00,recoverability_score_planner_v5,1,32,1.00000,1.00000,0.00000,0.00000,1.81398,0.85488
trap,0.00,recoverability_score_planner_v5,2,32,0.93750,1.00000,0.00000,0.00000,1.84547,0.76799
trap,0.00,recoverability_score_planner_v5,3,32,0.96875,1.00000,0.00000,0.00000,1.81616,0.81252
trap,0.00,recoverability_score_planner_v5,4,32,0.93750,1.00000,0.00000,0.00000,1.81339,0.77055
trap,0.00,recoverability_score_planner_v5,5,32,0.96875,1.00000,0.00000,0.00000,1.81200,0.81285
trap,0.00,recoverability_score_planner_v5,6,32,1.00000,1.00000,0.00000,0.00000,1.77989,0.85761
trap,0.00,recoverability_score_planner_v5,7,32,0.93750,1.00000,0.00000,0.00000,1.85002,0.76762
trap,0.00,recoverability_score_planner_v5,8,32,0.96875,1.00000,0.00000,0.00000,1.84130,0.81051
trap,0.00,recoverability_score_planner_v5,9,32,1.00000,1.00000,0.00000,0.00000,1.80228,0.85582
trap,0.00,oracle_recoverability_upper_bound,0,32,0.96875,1.00000,0.00000,0.00000,1.73330,0.81915
trap,0.00,oracle_recoverability_upper_bound,1,32,1.00000,1.00000,0.00000,0.00000,1.68856,0.86491
trap,0.00,oracle_recoverability_upper_bound,2,32,0.93750,0.50000,0.00000,0.03125,1.75656,0.73760
trap,0.00,oracle_recoverability_upper_bound,3,32,0.96875,1.00000,0.00000,0.00000,1.71695,0.82046
trap,0.00,oracle_recoverability_upper_bound,4,32,1.00000,1.00000,0.00000,0.00000,1.72126,0.86230
trap,0.00,oracle_recoverability_upper_bound,5,32,1.00000,1.00000,0.00000,0.00000,1.71901,0.86248
trap,0.00,oracle_recoverability_upper_bound,6,32,1.00000,1.00000,0.00000,0.00000,1.72556,0.86195
trap,0.00,oracle_recoverability_upper_bound,7,32,1.00000,1.00000,0.00000,0.00000,1.69954,0.86404
trap,0.00,oracle_recoverability_upper_bound,8,32,1.00000,1.00000,0.00000,0.00000,1.70823,0.86334
trap,0.00,oracle_recoverability_upper_bound,9,32,1.00000,1.00000,0.00000,0.00000,1.71078,0.86314
trap,0.25,robust_margin_planner,0,32,0.09375,0.50000,0.00000,0.00000,2.46249,-0.42044
trap,0.25,robust_margin_planner,1,32,0.25000,0.66667,0.00000,0.03125,2.39216,-0.24137
trap,0.25,robust_margin_planner,2,32,0.15625,0.50000,0.00000,0.06250,2.46861,-0.41155
trap,0.25,robust_margin_planner,3,32,0.15625,1.00000,0.00000,0.00000,2.33641,-0.32598
trap,0.25,robust_margin_planner,4,32,0.06250,0.50000,0.00000,0.03125,2.47596,-0.50120
trap,0.25,robust_margin_planner,5,32,0.18750,0.25000,0.03125,0.03125,2.35617,-0.36662
trap,0.25,robust_margin_planner,6,32,0.15625,0.75000,0.00000,0.00000,2.43481,-0.33385
trap,0.25,robust_margin_planner,7,32,0.25000,0.00000,0.00000,0.03125,2.26810,-0.23145
trap,0.25,robust_margin_planner,8,32,0.06250,0.00000,0.00000,0.03125,2.43913,-0.49825
trap,0.25,robust_margin_planner,9,32,0.18750,1.00000,0.00000,0.00000,2.36171,-0.28581
trap,0.25,contingent_replanner,0,32,0.81250,0.66667,0.00000,0.03125,2.03344,0.55764
trap,0.25,contingent_replanner,1,32,0.93750,1.00000,0.00000,0.00000,1.97039,0.75799
trap,0.25,contingent_replanner,2,32,0.84375,1.00000,0.00000,0.00000,2.03170,0.62653
trap,0.25,contingent_replanner,3,32,0.81250,0.80000,0.00000,0.03125,1.99364,0.54988
trap,0.25,contingent_replanner,4,32,1.00000,1.00000,0.00000,0.00000,1.94081,0.84474
trap,0.25,contingent_replanner,5,32,0.93750,1.00000,0.00000,0.00000,1.90463,0.76325
trap,0.25,contingent_replanner,6,32,0.96875,1.00000,0.00000,0.00000,1.92347,0.80393
trap,0.25,contingent_replanner,7,32,0.78125,1.00000,0.00000,0.00000,2.03892,0.54157
trap,0.25,contingent_replanner,8,32,0.96875,1.00000,0.00000,0.00000,1.98643,0.79890
trap,0.25,contingent_replanner,9,32,0.84375,1.00000,0.00000,0.00000,1.99708,0.62930
trap,0.25,learned_failure_classifier,0,32,0.96875,1.00000,0.00000,0.00000,1.79240,0.81442
trap,0.25,learned_failure_classifier,1,32,0.96875,1.00000,0.00000,0.00000,1.80542,0.81338
trap,0.25,learned_failure_classifier,2,32,1.00000,1.00000,0.00000,0.00000,1.74812,0.86015
trap,0.25,learned_failure_classifier,3,32,0.93750,1.00000,0.00000,0.00000,1.81076,0.77076
trap,0.25,learned_failure_classifier,4,32,0.96875,1.00000,0.00000,0.00000,1.76300,0.81677
trap,0.25,learned_failure_classifier,5,32,1.00000,1.00000,0.00000,0.00000,1.75685,0.85945
trap,0.25,learned_failure_classifier,6,32,0.96875,0.66667,0.00000,0.00000,1.78487,0.82596
trap,0.25,learned_failure_classifier,7,32,0.93750,1.00000,0.00000,0.00000,1.78864,0.77253
trap,0.25,learned_failure_classifier,8,32,1.00000,1.00000,0.00000,0.00000,1.79710,0.85623
trap,0.25,learned_failure_classifier,9,32,0.96875,1.00000,0.00000,0.00000,1.77113,0.81612
trap,0.25,learned_expected_utility,0,32,0.90625,0.75000,0.00000,0.00000,1.79681,0.74063
trap,0.25,learned_expected_utility,1,32,1.00000,1.00000,0.00000,0.00000,1.72876,0.86170
trap,0.25,learned_expected_utility,2,32,0.96875,1.00000,0.00000,0.00000,1.72094,0.82014
trap,0.25,learned_expected_utility,3,32,1.00000,1.00000,0.00000,0.00000,1.73750,0.86100
trap,0.25,learned_expected_utility,4,32,0.96875,1.00000,0.00000,0.00000,1.74886,0.81790
trap,0.25,learned_expected_utility,5,32,0.96875,1.00000,0.00000,0.00000,1.73539,0.81898
trap,0.25,learned_expected_utility,6,32,1.00000,1.00000,0.00000,0.00000,1.73843,0.86092
trap,0.25,learned_expected_utility,7,32,0.96875,1.00000,0.00000,0.00000,1.73751,0.81881
trap,0.25,learned_expected_utility,8,32,0.96875,0.00000,0.00000,0.00000,1.74879,0.82885
trap,0.25,learned_expected_utility,9,32,1.00000,1.00000,0.00000,0.00000,1.74854,0.86012
trap,0.25,cvar_recovery_planner,0,32,0.84375,1.00000,0.00000,0.00000,1.90170,0.63693
trap,0.25,cvar_recovery_planner,1,32,0.93750,0.66667,0.00000,0.03125,1.82628,0.73202
trap,0.25,cvar_recovery_planner,2,32,1.00000,1.00000,0.00000,0.00000,1.78283,0.85737
trap,0.25,cvar_recovery_planner,3,32,0.87500,0.75000,0.00000,0.03125,1.87407,0.65476
trap,0.25,cvar_recovery_planner,4,32,1.00000,1.00000,0.00000,0.00000,1.78867,0.85691
trap,0.25,cvar_recovery_planner,5,32,1.00000,1.00000,0.00000,0.00000,1.79662,0.85627
trap,0.25,cvar_recovery_planner,6,32,0.93750,0.75000,0.00000,0.00000,1.86936,0.76608
trap,0.25,cvar_recovery_planner,7,32,0.96875,1.00000,0.00000,0.00000,1.89864,0.80592
trap,0.25,cvar_recovery_planner,8,32,0.96875,1.00000,0.00000,0.00000,1.80248,0.81361
trap,0.25,cvar_recovery_planner,9,32,0.93750,1.00000,0.00000,0.00000,1.85382,0.76732
trap,0.25,recoverability_score_planner_v5,0,32,0.96875,1.00000,0.00000,0.00000,1.79718,0.81404
trap,0.25,recoverability_score_planner_v5,1,32,0.96875,1.00000,0.00000,0.00000,1.82546,0.81178
trap,0.25,recoverability_score_planner_v5,2,32,0.93750,1.00000,0.00000,0.00000,1.82302,0.76978
trap,0.25,recoverability_score_planner_v5,3,32,1.00000,1.00000,0.00000,0.00000,1.77891,0.85769
trap,0.25,recoverability_score_planner_v5,4,32,0.96875,1.00000,0.00000,0.00000,1.81104,0.81293
trap,0.25,recoverability_score_planner_v5,5,32,0.93750,0.50000,0.00000,0.00000,1.80201,0.77146
trap,0.25,recoverability_score_planner_v5,6,32,0.93750,1.00000,0.00000,0.00000,1.83450,0.76886
trap,0.25,recoverability_score_planner_v5,7,32,0.96875,1.00000,0.00000,0.00000,1.83237,0.81122
trap,0.25,recoverability_score_planner_v5,8,32,1.00000,1.00000,0.00000,0.00000,1.81496,0.85480
trap,0.25,recoverability_score_planner_v5,9,32,0.84375,1.00000,0.00000,0.00000,1.91053,0.63622
trap,0.25,oracle_recoverability_upper_bound,0,32,0.96875,1.00000,0.00000,0.00000,1.74933,0.81787
trap,0.25,oracle_recoverability_upper_bound,1,32,1.00000,1.00000,0.00000,0.00000,1.68875,0.86490
trap,0.25,oracle_recoverability_upper_bound,2,32,0.96875,1.00000,0.00000,0.00000,1.71628,0.82051
trap,0.25,oracle_recoverability_upper_bound,3,32,0.96875,1.00000,0.00000,0.00000,1.72240,0.82002
trap,0.25,oracle_recoverability_upper_bound,4,32,1.00000,1.00000,0.00000,0.00000,1.73168,0.86147
trap,0.25,oracle_recoverability_upper_bound,5,32,1.00000,1.00000,0.00000,0.00000,1.71309,0.86295
trap,0.25,oracle_recoverability_upper_bound,6,32,0.96875,1.00000,0.00000,0.00000,1.72477,0.81983
trap,0.25,oracle_recoverability_upper_bound,7,32,1.00000,1.00000,0.00000,0.00000,1.70657,0.86348
trap,0.25,oracle_recoverability_upper_bound,8,32,0.96875,1.00000,0.00000,0.00000,1.71999,0.82021
trap,0.25,oracle_recoverability_upper_bound,9,32,1.00000,1.00000,0.00000,0.00000,1.70647,0.86348
trap,0.50,robust_margin_planner,0,32,0.12500,0.42857,0.00000,0.06250,2.49400,-0.45577
trap,0.50,robust_margin_planner,1,32,0.18750,0.80000,0.00000,0.03125,2.42292,-0.32821
trap,0.50,robust_margin_planner,2,32,0.09375,0.66667,0.00000,0.03125,2.54428,-0.46448
trap,0.50,robust_margin_planner,3,32,0.15625,0.00000,0.00000,0.03125,2.33315,-0.36321
trap,0.50,robust_margin_planner,4,32,0.18750,0.50000,0.00000,0.00000,2.33684,-0.28382
trap,0.50,robust_margin_planner,5,32,0.12500,0.25000,0.00000,0.00000,2.45167,-0.37738
trap,0.50,robust_margin_planner,6,32,0.12500,0.60000,0.00000,0.06250,2.44629,-0.45195
trap,0.50,robust_margin_planner,7,32,0.09375,1.00000,0.00000,0.00000,2.37282,-0.41326
trap,0.50,robust_margin_planner,8,32,0.21875,1.00000,0.00000,0.00000,2.27885,-0.23700
trap,0.50,robust_margin_planner,9,32,0.31250,0.66667,0.00000,0.00000,2.24161,-0.10745
trap,0.50,contingent_replanner,0,32,0.93750,0.00000,0.00000,0.00000,1.99186,0.75628
trap,0.50,contingent_replanner,1,32,0.93750,0.50000,0.00000,0.03125,1.99243,0.72967
trap,0.50,contingent_replanner,2,32,0.90625,0.66667,0.00000,0.00000,1.98183,0.71489
trap,0.50,contingent_replanner,3,32,0.96875,1.00000,0.00000,0.00000,1.94417,0.80228
trap,0.50,contingent_replanner,4,32,0.93750,0.66667,0.00000,0.03125,2.03298,0.71549
trap,0.50,contingent_replanner,5,32,0.90625,1.00000,0.00000,0.00000,1.98419,0.71470
trap,0.50,contingent_replanner,6,32,0.96875,1.00000,0.00000,0.00000,1.92627,0.80371
trap,0.50,contingent_replanner,7,32,0.93750,1.00000,0.00000,0.00000,2.00979,0.75484
trap,0.50,contingent_replanner,8,32,0.93750,1.00000,0.00000,0.00000,1.93357,0.76094
trap,0.50,contingent_replanner,9,32,0.93750,1.00000,0.00000,0.00000,1.95879,0.75892
trap,0.50,learned_failure_classifier,0,32,0.96875,1.00000,0.00000,0.00000,1.78890,0.81470
trap,0.50,learned_failure_classifier,1,32,1.00000,1.00000,0.00000,0.00000,1.75214,0.85983
trap,0.50,learned_failure_classifier,2,32,1.00000,1.00000,0.00000,0.00000,1.78944,0.85684
trap,0.50,learned_failure_classifier,3,32,0.93750,1.00000,0.00000,0.00000,1.76039,0.77479
trap,0.50,learned_failure_classifier,4,32,0.96875,1.00000,0.00000,0.00000,1.75395,0.81750
trap,0.50,learned_failure_classifier,5,32,0.96875,1.00000,0.00000,0.00000,1.81519,0.81260
trap,0.50,learned_failure_classifier,6,32,0.96875,1.00000,0.00000,0.00000,1.79023,0.81459
trap,0.50,learned_failure_classifier,7,32,0.93750,1.00000,0.00000,0.00000,1.80164,0.77149
trap,0.50,learned_failure_classifier,8,32,1.00000,1.00000,0.00000,0.00000,1.80769,0.85538
trap,0.50,learned_failure_classifier,9,32,0.96875,1.00000,0.00000,0.00000,1.79457,0.81425
trap,0.50,learned_expected_utility,0,32,0.87500,0.75000,0.00000,0.00000,1.78511,0.68844
trap,0.50,learned_expected_utility,1,32,1.00000,1.00000,0.00000,0.00000,1.72419,0.86207
trap,0.50,learned_expected_utility,2,32,0.96875,1.00000,0.00000,0.00000,1.73938,0.81866
trap,0.50,learned_expected_utility,3,32,1.00000,1.00000,0.00000,0.00000,1.74244,0.86060
trap,0.50,learned_expected_utility,4,32,1.00000,1.00000,0.00000,0.00000,1.72531,0.86198
trap,0.50,learned_expected_utility,5,32,1.00000,1.00000,0.00000,0.00000,1.74456,0.86043
trap,0.50,learned_expected_utility,6,32,1.00000,1.00000,0.00000,0.00000,1.73408,0.86127
trap,0.50,learned_expected_utility,7,32,1.00000,1.00000,0.00000,0.00000,1.77458,0.85803
trap,0.50,learned_expected_utility,8,32,0.93750,0.50000,0.00000,0.00000,1.78623,0.77273
trap,0.50,learned_expected_utility,9,32,0.93750,1.00000,0.00000,0.00000,1.77242,0.77383
trap,0.50,cvar_recovery_planner,0,32,0.96875,1.00000,0.00000,0.00000,1.87628,0.80771
trap,0.50,cvar_recovery_planner,1,32,1.00000,1.00000,0.00000,0.00000,1.83724,0.85302
trap,0.50,cvar_recovery_planner,2,32,0.96875,1.00000,0.00000,0.00000,1.83586,0.81094
trap,0.50,cvar_recovery_planner,3,32,0.93750,0.50000,0.00000,0.00000,1.85547,0.76719
trap,0.50,cvar_recovery_planner,4,32,0.93750,0.50000,0.00000,0.03125,1.85923,0.72939
trap,0.50,cvar_recovery_planner,5,32,1.00000,1.00000,0.00000,0.00000,1.81956,0.85443
trap,0.50,cvar_recovery_planner,6,32,0.96875,1.00000,0.00000,0.00000,1.83324,0.81115
trap,0.50,cvar_recovery_planner,7,32,0.96875,1.00000,0.00000,0.00000,1.85999,0.80901
trap,0.50,cvar_recovery_planner,8,32,0.93750,1.00000,0.00000,0.00000,1.82311,0.76978
trap,0.50,cvar_recovery_planner,9,32,0.90625,1.00000,0.00000,0.00000,1.86827,0.72398
trap,0.50,recoverability_score_planner_v5,0,32,0.87500,1.00000,0.00000,0.03125,1.85212,0.64558
trap,0.50,recoverability_score_planner_v5,1,32,1.00000,1.00000,0.00000,0.00000,1.82228,0.85422
trap,0.50,recoverability_score_planner_v5,2,32,0.93750,0.66667,0.00000,0.00000,1.84792,0.76779
trap,0.50,recoverability_score_planner_v5,3,32,0.90625,0.75000,0.00000,0.00000,1.88570,0.72258
trap,0.50,recoverability_score_planner_v5,4,32,0.96875,1.00000,0.00000,0.00000,1.82177,0.81207
trap,0.50,recoverability_score_planner_v5,5,32,0.93750,0.66667,0.00000,0.00000,1.86475,0.76644
trap,0.50,recoverability_score_planner_v5,6,32,1.00000,1.00000,0.00000,0.00000,1.78339,0.85733
trap,0.50,recoverability_score_planner_v5,7,32,1.00000,1.00000,0.00000,0.00000,1.85149,0.85188
trap,0.50,recoverability_score_planner_v5,8,32,0.93750,1.00000,0.00000,0.00000,1.83752,0.76862
trap,0.50,recoverability_score_planner_v5,9,32,0.93750,0.50000,0.03125,0.00000,1.80071,0.72782
trap,0.50,oracle_recoverability_upper_bound,0,32,0.96875,1.00000,0.00000,0.00000,1.74426,0.81827
trap,0.50,oracle_recoverability_upper_bound,1,32,1.00000,1.00000,0.00000,0.00000,1.70484,0.86361
trap,0.50,oracle_recoverability_upper_bound,2,32,0.93750,0.50000,0.00000,0.03125,1.74009,0.74986
trap,0.50,oracle_recoverability_upper_bound,3,32,0.96875,1.00000,0.00000,0.00000,1.70806,0.82117
trap,0.50,oracle_recoverability_upper_bound,4,32,0.96875,1.00000,0.00000,0.00000,1.70459,0.82145
trap,0.50,oracle_recoverability_upper_bound,5,32,1.00000,1.00000,0.00000,0.00000,1.70639,0.86349
trap,0.50,oracle_recoverability_upper_bound,6,32,0.96875,1.00000,0.00000,0.00000,1.73630,0.81891
trap,0.50,oracle_recoverability_upper_bound,7,32,1.00000,1.00000,0.00000,0.00000,1.72161,0.86227
trap,0.50,oracle_recoverability_upper_bound,8,32,0.96875,1.00000,0.00000,0.00000,1.73080,0.81935
trap,0.50,oracle_recoverability_upper_bound,9,32,1.00000,1.00000,0.00000,0.00000,1.70426,0.86366
trap,0.75,robust_margin_planner,0,32,0.15625,0.60000,0.00000,0.00000,2.39706,-0.33083
trap,0.75,robust_margin_planner,1,32,0.15625,0.85714,0.00000,0.03125,2.45038,-0.37259
trap,0.75,robust_margin_planner,2,32,0.12500,0.71429,0.00000,0.00000,2.48581,-0.38011
trap,0.75,robust_margin_planner,3,32,0.09375,1.00000,0.00000,0.00000,2.42422,-0.41738
trap,0.75,robust_margin_planner,4,32,0.21875,0.00000,0.00000,0.03125,2.33268,-0.27880
trap,0.75,robust_margin_planner,5,32,0.21875,0.50000,0.00000,0.00000,2.36306,-0.24373
trap,0.75,robust_margin_planner,6,32,0.15625,0.80000,0.00000,0.00000,2.40043,-0.33110
trap,0.75,robust_margin_planner,7,32,0.18750,0.00000,0.00000,0.03125,2.31554,-0.31962
trap,0.75,robust_margin_planner,8,32,0.15625,0.33333,0.00000,0.06250,2.37620,-0.40416
trap,0.75,robust_margin_planner,9,32,0.28125,0.40000,0.00000,0.06250,2.38161,-0.23584
trap,0.75,contingent_replanner,0,32,0.90625,0.75000,0.00000,0.00000,2.06383,0.70833
trap,0.75,contingent_replanner,1,32,0.96875,1.00000,0.00000,0.00000,1.95888,0.80110
trap,0.75,contingent_replanner,2,32,0.84375,0.83333,0.00000,0.00000,2.02480,0.63802
trap,0.75,contingent_replanner,3,32,0.84375,0.80000,0.00000,0.00000,2.00077,0.62900
trap,0.75,contingent_replanner,4,32,0.90625,0.50000,0.00000,0.03125,1.95936,0.67919
trap,0.75,contingent_replanner,5,32,0.93750,1.00000,0.00000,0.00000,1.97029,0.75800
trap,0.75,contingent_replanner,6,32,0.96875,1.00000,0.00000,0.00000,1.97372,0.79991
trap,0.75,contingent_replanner,7,32,0.90625,1.00000,0.00000,0.00000,2.02293,0.71160
trap,0.75,contingent_replanner,8,32,0.93750,1.00000,0.00000,0.00000,2.04455,0.75206
trap,0.75,contingent_replanner,9,32,0.87500,1.00000,0.00000,0.00000,1.96093,0.67438
trap,0.75,learned_failure_classifier,0,32,0.96875,1.00000,0.00000,0.00000,1.79816,0.81396
trap,0.75,learned_failure_classifier,1,32,1.00000,1.00000,0.00000,0.00000,1.78802,0.85696
trap,0.75,learned_failure_classifier,2,32,1.00000,1.00000,0.00000,0.00000,1.76467,0.85883
trap,0.75,learned_failure_classifier,3,32,1.00000,1.00000,0.00000,0.00000,1.77111,0.85831
trap,0.75,learned_failure_classifier,4,32,0.96875,1.00000,0.00000,0.00000,1.75881,0.81711
trap,0.75,learned_failure_classifier,5,32,1.00000,1.00000,0.00000,0.00000,1.75150,0.85988
trap,0.75,learned_failure_classifier,6,32,0.96875,1.00000,0.00000,0.00000,1.80148,0.81369
trap,0.75,learned_failure_classifier,7,32,0.96875,1.00000,0.00000,0.00000,1.78862,0.81472
trap,0.75,learned_failure_classifier,8,32,0.93750,1.00000,0.00000,0.00000,1.79633,0.77192
trap,0.75,learned_failure_classifier,9,32,0.96875,1.00000,0.00000,0.00000,1.77181,0.81607
trap,0.75,learned_expected_utility,0,32,0.93750,0.83333,0.00000,0.00000,1.81711,0.77026
trap,0.75,learned_expected_utility,1,32,1.00000,1.00000,0.00000,0.00000,1.76878,0.85850
trap,0.75,learned_expected_utility,2,32,0.96875,1.00000,0.00000,0.00000,1.74043,0.81858
trap,0.75,learned_expected_utility,3,32,1.00000,1.00000,0.00000,0.00000,1.74213,0.86063
trap,0.75,learned_expected_utility,4,32,1.00000,1.00000,0.00000,0.00000,1.70789,0.86337
trap,0.75,learned_expected_utility,5,32,1.00000,1.00000,0.00000,0.00000,1.76898,0.85848
trap,0.75,learned_expected_utility,6,32,1.00000,1.00000,0.00000,0.00000,1.77069,0.85834
trap,0.75,learned_expected_utility,7,32,0.96875,1.00000,0.00000,0.00000,1.72774,0.81959
trap,0.75,learned_expected_utility,8,32,0.96875,0.50000,0.00000,0.00000,1.75121,0.81772
trap,0.75,learned_expected_utility,9,32,1.00000,1.00000,0.00000,0.00000,1.74357,0.86052
trap,0.75,cvar_recovery_planner,0,32,0.84375,1.00000,0.00000,0.00000,1.94959,0.63309
trap,0.75,cvar_recovery_planner,1,32,0.93750,0.50000,0.00000,0.03125,1.84694,0.74131
trap,0.75,cvar_recovery_planner,2,32,0.90625,0.75000,0.00000,0.06250,1.85098,0.65036
trap,0.75,cvar_recovery_planner,3,32,1.00000,1.00000,0.00000,0.00000,1.79304,0.85656
trap,0.75,cvar_recovery_planner,4,32,0.90625,1.00000,0.00000,0.00000,1.88166,0.72290
trap,0.75,cvar_recovery_planner,5,32,1.00000,1.00000,0.00000,0.00000,1.79539,0.85637
trap,0.75,cvar_recovery_planner,6,32,0.90625,1.00000,0.00000,0.00000,1.89544,0.72180
trap,0.75,cvar_recovery_planner,7,32,0.90625,1.00000,0.00000,0.00000,1.88875,0.72234
